dow_number,lake_name,county,survey_id,survey_date,survey_type,survey_sub_type,species,gear,gear_count,total_catch,cpue,quartile_count_low,quartile_count_high,total_weight,average_weight,quartile_weight_low,quartile_weight_high
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,SMB,Backpack electrofishing,1.47333333333333,40,27.15,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,LMB,50-ft beach seine,2,19,9.50,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,IOD,15-ft beach seine,15,1,0.07,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,WTS,Backpack electrofishing,1.47333333333333,2,1.36,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,GOS,15-ft beach seine,15,1,0.07,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,LGP,15-ft beach seine,15,31,2.07,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,SMB,50-ft beach seine,2,6,3.00,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,MTS,Backpack electrofishing,1.47333333333333,5,3.39,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,JND,15-ft beach seine,15,31,2.07,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BLG,Backpack electrofishing,1.47333333333333,3,2.04,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,WTS,50-ft beach seine,2,12,6.00,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BLC,Backpack electrofishing,1.47333333333333,10,6.79,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BLB,Backpack electrofishing,1.47333333333333,1,0.68,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,RKB,15-ft beach seine,15,2,0.13,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,YEP,15-ft beach seine,15,269,17.93,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,NOP,15-ft beach seine,15,1,0.07,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,TPM,15-ft beach seine,15,2,0.13,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BRB,Backpack electrofishing,1.47333333333333,11,7.47,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,LMB,15-ft beach seine,15,40,2.67,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BUB,Backpack electrofishing,1.47333333333333,2,1.36,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,IOD,Backpack electrofishing,1.47333333333333,1,0.68,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,SMB,15-ft beach seine,15,4,0.27,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,GOS,Backpack electrofishing,1.47333333333333,34,23.08,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,WTS,15-ft beach seine,15,10,0.67,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,LGP,Backpack electrofishing,1.47333333333333,21,14.25,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,JND,Backpack electrofishing,1.47333333333333,24,16.29,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,RKB,Backpack electrofishing,1.47333333333333,7,4.75,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,YEP,Backpack electrofishing,1.47333333333333,129,87.56,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,NOP,Backpack electrofishing,1.47333333333333,1,0.68,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,TPM,Backpack electrofishing,1.47333333333333,3,2.04,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,LMB,Backpack electrofishing,1.47333333333333,33,22.40,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BLC,15-ft beach seine,15,32,2.13,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,LGP,50-ft beach seine,2,45,22.50,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,5131321739540002,2013-08-07,Targeted Survey,Special Assessment,BRB,15-ft beach seine,15,2,0.13,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,13091527333483002,2015-10-05,Targeted Survey,Targeted Survey,YEP,Special electrofishing,1.5,37,24.67,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,13091527333483002,2015-10-05,Targeted Survey,Targeted Survey,WAE,Special electrofishing,1.5,293,195.33,N,/,17289,0.13,N,/
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,TLC,Standard gill nets,14,119,8.50,0,.,47576,0.88,0,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,BUB,Standard gill nets,14,2,0.14,0,.,2126,2.34,1,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,NOP,Standard gill nets,14,52,3.71,3,.,54274,2.30,1,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,BLC,Standard gill nets,14,6,0.43,0,.,2112,0.78,0,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,SLR,Standard gill nets,14,3,0.21,N,/,2123,1.56,N,/
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,WTS,Standard gill nets,14,30,2.14,1,.,20250,1.49,1,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,CCF,Standard gill nets,14,13,0.93,N,/,21714,3.68,N,/
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,WAE,Standard gill nets,14,117,8.36,4,.,27933,0.53,1,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,SMB,Standard gill nets,14,5,0.36,0,.,6862,3.03,0,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,SHR,Standard gill nets,14,51,3.64,0,.,30393,1.31,1,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,YEB,Standard gill nets,14,1,0.07,0,.,535,1.18,0,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,HSF,Standard gill nets,14,1,0.07,N,/,212,0.47,N,/
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,YEP,Standard gill nets,14,98,7.00,7,.,14269,0.32,0,.
01006200,Big Sandy,Aitkin,17272018851697000,2020-07-07,Targeted Survey,Targeted Survey,RKB,Standard gill nets,14,18,1.29,1,.,5170,0.63,0,.
01006200,Big Sandy,Aitkin,20212328327862000,2023-10-10,Targeted Survey,Targeted Survey,WAE,Fall electrofishing,2,380,190.00,N,/,27879,0.16,N,/
01006200,Big Sandy,Aitkin,5131227536251002,2012-10-02,Targeted Survey,Special Assessment,WAE,Special electrofishing,1.73333333333333,153,88.27,N,/,17156,0.25,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BRB,Standard trap nets,20,3,0.15,0,.,1609,1.18,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,YEP,Standard trap nets,20,29,1.45,0,.,3370,0.26,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,SLR,Standard trap nets,20,10,0.50,N,/,18005,3.97,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,YEB,Standard gill nets,15,1,0.07,0,.,655,1.44,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,SPO,Survey seining,4,78,19.50,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,RKB,Survey seining,4,6,1.50,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,NOP,Standard gill nets,15,35,2.33,3,.,34264,2.16,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,LGP,Survey seining,4,2,0.50,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BCS,Survey seining,4,308,77.00,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,FHM,Survey seining,4,1,0.25,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,RKB,Standard gill nets,15,10,0.67,1,.,2874,0.63,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,YEB,Standard trap nets,20,6,0.30,0,.,3588,1.32,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,NOP,Standard trap nets,20,16,0.80,N,/,10719,1.48,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,CSH,Survey seining,4,970,242.50,N,/,173,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,SHR,Standard gill nets,15,8,0.53,0,.,4616,1.27,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,LMB,Survey seining,4,14,3.50,N,/,8,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,RKB,Standard trap nets,20,11,0.55,0,.,2476,0.50,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,WAE,Standard gill nets,15,64,4.27,4,.,13506,0.47,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BLC,Survey seining,4,48,12.00,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,WTS,Survey seining,4,32,8.00,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,HSF,Standard trap nets,20,8,0.40,N,/,1756,0.48,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,YEP,Survey seining,4,582,145.50,N,/,453,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,JND,Survey seining,4,6,1.50,N,/,0,0.00,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,SHR,Standard trap nets,20,7,0.35,0,.,7260,2.29,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,TLC,Standard gill nets,15,120,8.00,0,.,39254,0.72,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BLC,Standard gill nets,15,5,0.33,0,.,967,0.43,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,WTS,Standard gill nets,15,34,2.27,1,.,28043,1.82,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,YEP,Standard gill nets,15,77,5.13,7,.,10226,0.29,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,WAE,Standard trap nets,20,6,0.30,0,.,1271,0.47,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,PMK,Standard trap nets,20,10,0.50,1,.,2093,0.46,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BLG,Standard trap nets,20,59,2.95,3,.,14138,0.53,0,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BOF,Standard trap nets,20,23,1.15,0,.,58083,5.57,3,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,NOP,Survey seining,4,1,0.25,N,/,279,0.62,N,/
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,WTS,Standard trap nets,20,12,0.60,0,.,16839,3.09,1,.
01006200,Big Sandy,Aitkin,4291017953796004,2010-07-12,Standard Survey,Re-Survey,BLC,Standard trap nets,20,108,5.40,0,.,30194,0.62,0,.
01006200,Big Sandy,Aitkin,5131427229966000,2014-09-29,Targeted Survey,Special Assessment,WAE,Special electrofishing,2,325,162.50,N,/,26579,0.18,N,/
01006200,Big Sandy,Aitkin,13091727828021000,2017-10-05,Targeted Survey,Targeted Survey,WAE,Fall electrofishing,1.58333333333333,234,147.79,N,/,25063,0.24,N,/
01006200,Big Sandy,Aitkin,17271827541042000,2018-10-02,Targeted Survey,Targeted Survey,WAE,Fall electrofishing,1.5,278,185.33,N,/,18001,0.14,N,/
01006200,Big Sandy,Aitkin,17271827541042000,2018-10-02,Targeted Survey,Targeted Survey,YEP,Fall electrofishing,1.5,206,137.33,N,/,3702,0.04,N,/
01006200,Big Sandy,Aitkin,18802213941082195,2022-04-26,Targeted Survey,Targeted Survey,WAE,Special trap nets,106,2553,24.08,N,/,1251384,1.08,N,/
01006200,Big Sandy,Aitkin,18802213941082195,2022-04-26,Targeted Survey,Targeted Survey,WAE,Special electrofishing,10.9166666666667,2050,187.79,N,/,847210,0.91,N,/
01006200,Big Sandy,Aitkin,19682227729553000,2022-10-03,Targeted Survey,Targeted Survey,WAE,Fall electrofishing,2,246,123.00,N,/,30034,0.27,N,/
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,BRB,Standard gill nets,3,79,26.33,1,.,27.25,0.34,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,NOP,Standard gill nets,3,29,9.67,4,.,70.25,2.42,1,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,BLB,Standard gill nets,3,165,55.00,1,.,37.5,0.23,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,BLG,Standard trap nets,8,3,0.38,2,.,2.5,0.83,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,YEP,Standard trap nets,8,40,5.00,0,.,6.1,0.15,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,LMB,Standard trap nets,8,2,0.25,0,.,2.5,1.25,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,PMK,Standard gill nets,3,20,6.67,N,/,2.5,0.12,N,/
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,BRB,Standard trap nets,8,126,15.75,1,.,55.75,0.44,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,NOP,Standard trap nets,8,6,0.75,N,/,15,2.50,N,/
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,BLB,Standard trap nets,8,72,9.00,1,.,16.25,0.23,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,PMK,Standard trap nets,8,19,2.38,1,.,2.4,0.13,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,GOS,Standard trap nets,8,1,0.12,0,.,0.1,0.10,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,YEP,Standard gill nets,3,33,11.00,8,.,13.25,0.40,0,.
01004500,Blackface,Aitkin,113248,1986-09-02,Standard Survey,Initial Survey,LMB,Standard gill nets,3,1,0.33,0,.,1.75,1.75,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,NOP,Standard gill nets,2,15,7.50,2,.,30473,4.48,1,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,BLC,Standard gill nets,2,4,2.00,0,.,391,0.22,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,BLB,Standard gill nets,2,7,3.50,0,.,1601,0.50,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,HSF,Standard trap nets,9,3,0.33,N,/,240,0.18,N,/
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,BOF,Standard trap nets,9,6,0.67,0,.,7509,2.76,2,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,BLG,Standard trap nets,9,285,31.67,7,.,12423,0.10,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,NOP,Standard trap nets,9,7,0.78,N,/,4782,1.51,N,/
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,BLC,Standard trap nets,9,71,7.89,1,.,7203,0.22,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,BLB,Standard trap nets,9,37,4.11,0,.,10409,0.62,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,YEB,Standard gill nets,2,1,0.50,0,.,384,0.85,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,PMK,Standard trap nets,9,32,3.56,1,.,1134,0.08,0,.
01016500,Black Shadow,Aitkin,113634,2000-07-05,Standard Survey,Population Assessment,YEB,Standard trap nets,9,50,5.56,2,.,13233,0.58,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,NOP,Standard gill nets,2,22,11.00,2,.,61.75,2.81,1,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,BLC,Standard gill nets,2,14,7.00,0,.,3.9,0.28,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,BOF,Standard trap nets,8,1,0.12,0,.,2,2.00,2,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,BLG,Standard trap nets,8,51,6.38,7,.,7.75,0.15,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,YEP,Standard trap nets,8,1,0.12,0,.,0.1,0.10,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,BLC,Standard trap nets,8,18,2.25,1,.,3.65,0.20,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,NOP,Standard trap nets,8,3,0.38,N,/,4.75,1.58,N,/
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,YEB,Standard gill nets,2,1,0.50,0,.,0.2,0.20,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,PMK,Standard trap nets,8,5,0.62,1,.,0.35,0.07,0,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,BOF,Standard gill nets,2,1,0.50,0,.,2.75,2.75,2,.
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,BLG,Standard gill nets,2,9,4.50,N,/,1.6,0.18,N,/
01016500,Black Shadow,Aitkin,113306,1990-07-23,Standard Survey,Population Assessment,YEB,Standard trap nets,8,2,0.25,2,.,1.2,0.60,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,LMB,Backpack electrofishing,0.526666666666667,15,28.48,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLG,Backpack electrofishing,0.526666666666667,67,127.22,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BRB,Standard trap nets,9,3,0.33,1,.,1755,1.29,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BOF,Backpack electrofishing,0.526666666666667,2,3.80,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLC,Backpack electrofishing,0.526666666666667,9,17.09,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,YEB,Standard gill nets,9,13,1.44,0,.,4179,0.71,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,CNM,Backpack electrofishing,0.526666666666667,9,17.09,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,NOP,Standard gill nets,9,123,13.67,4,.,123331,2.21,1,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,YEP,Backpack electrofishing,0.526666666666667,4,7.59,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,GOS,Standard gill nets,9,10,1.11,0,.,326,0.07,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,LMB,15-ft beach seine,1,1,1.00,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLG,15-ft beach seine,1,2,2.00,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,YEB,Standard trap nets,9,25,2.78,1,.,7906,0.70,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,NOP,Standard trap nets,9,2,0.22,N,/,335,0.37,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,YEP,15-ft beach seine,1,2,2.00,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,GOS,Backpack electrofishing,0.526666666666667,2,3.80,N,/,0,0.00,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,HSF,Standard trap nets,9,7,0.78,N,/,980,0.31,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,LMB,Standard gill nets,9,1,0.11,0,.,558,1.23,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLG,Standard gill nets,9,36,4.00,N,/,3837,0.23,N,/
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BOF,Standard gill nets,9,5,0.56,0,.,11474,5.06,3,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,WTS,Standard gill nets,9,2,0.22,1,.,1480,1.63,1,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLC,Standard gill nets,9,100,11.11,1,.,8218,0.18,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,YEP,Standard gill nets,9,341,37.89,8,.,9033,0.06,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BRB,Standard gill nets,9,2,0.22,1,.,1415,1.56,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,PMK,Standard trap nets,9,35,3.89,1,.,3987,0.25,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLG,Standard trap nets,9,140,15.56,2,.,10700,0.17,0,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BOF,Standard trap nets,9,12,1.33,0,.,24965,4.59,2,.
01018800,Blind,Aitkin,4291014746431000,2010-06-01,Standard Survey,Re-Survey,BLC,Standard trap nets,9,11,1.22,0,.,1029,0.21,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BLB,Standard trap nets,8,9,1.12,1,.,5.1,0.57,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BRB,Standard trap nets,8,19,2.38,1,.,13.4,0.71,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,YEP,Standard trap nets,8,1,0.12,0,.,0.7,0.70,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,NOP,Standard gill nets,4,44,11.00,4,.,93.3,2.12,1,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,YEB,Standard trap nets,8,34,4.25,1,.,24,0.71,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,NOP,Standard trap nets,8,5,0.62,N,/,36.3,7.26,N,/
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BLG,Standard gill nets,4,11,2.75,N,/,1.3,0.12,N,/
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,PMK,Standard gill nets,4,7,1.75,N,/,1.7,0.24,N,/
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,WTS,Standard gill nets,4,3,0.75,1,.,6,2.00,1,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BLC,Standard gill nets,4,43,10.75,1,.,7.8,0.18,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BLB,Standard gill nets,4,121,30.25,1,.,53.9,0.45,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,YEP,Standard gill nets,4,91,22.75,8,.,10.7,0.12,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BRB,Standard gill nets,4,14,3.50,1,.,5.9,0.42,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,PMK,Standard trap nets,8,130,16.25,1,.,32,0.25,0,.
01018800,Blind,Aitkin,113304,1990-06-04,Standard Survey,Re-Survey,BLG,Standard trap nets,8,200,25.00,2,.,42.1,0.21,0,.
